flow_duration,total_fwd_packets,total_backward_packets,total_length_fwd_packets,total_length_bwd_packets,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,fwd_packet_length_std,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_mean,bwd_packet_length_std,flow_bytes_s,flow_packets_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_length,bwd_header_length,fwd_packets_s,bwd_packets_s,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,packet_length_variance,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,cwe_flag_count,ece_flag_count,down_up_ratio,average_packet_size,avg_fwd_segment_size,avg_bwd_segment_size,fwd_avg_bytes_bulk,fwd_avg_packets_bulk,fwd_avg_bulk_rate,bwd_avg_bytes_bulk,bwd_avg_packets_bulk,bwd_avg_bulk_rate,subflow_fwd_packets,subflow_fwd_bytes,subflow_bwd_packets,subflow_bwd_bytes,init_win_bytes_forward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,label
4491938.674630,0.000000,7.000000,507.276286,474.125955,88.182445,9.386628,48.357987,30.812767,127.278625,13.477039,32.786042,30.223973,441.537234,3.460294,56174.890942,37352.548291,138739.267390,1477.365096,94338.400496,9961.918822,18977.648950,124810.084712,656.579970,151098.577979,17796.952911,20434.810243,84556.506837,435.106858,1.000000,1.000000,0.000000,0.000000,221.000000,174.000000,2.568770,1.798649,33.771209,102.623046,52.022477,15.131446,506.955736,1.000000,1.000000,0.000000,2.000000,9.000000,0.000000,0.000000,0.000000,1.746542,81.326251,43.536441,30.818654,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,476.631078,10.000000,352.407276,65479.000000,15748.000000,1.000000,20.000000,59868.320609,65877.673730,149491.739448,12473.621023,112969.959497,51944.914819,159370.886188,24259.780681,BENIGN
4985452.318819,17.000000,9.000000,476.973002,479.980368,144.946065,37.504395,57.562240,55.837362,79.757898,17.218042,24.218834,18.456936,976.458917,1.710969,68379.588551,59973.688931,116448.931537,522.096582,25138.590504,14668.207956,27221.910845,72502.203613,744.005474,135943.449546,30151.832400,18511.808107,66719.963250,472.639358,0.000000,0.000000,0.000000,0.000000,194.000000,229.000000,2.536210,0.800856,0.393711,103.256209,68.618618,40.617557,611.114003,1.000000,1.000000,0.000000,2.000000,11.000000,0.000000,0.000000,0.000000,0.857556,65.110842,84.227719,45.815858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.000000,833.643864,6.000000,341.731772,9553.000000,15108.000000,6.000000,20.000000,76504.619273,41206.430039,121077.413036,15923.429154,111303.110401,64651.604918,155971.180143,21480.620897,BENIGN
62994.706898,1.000000,0.000000,415.979131,691.845241,98.372537,18.579009,31.681323,64.428697,155.281238,5.133068,43.133471,10.671423,464.190991,51.075502,37658.421612,73171.321688,71592.497490,897.095881,99067.215535,17226.177443,12194.508311,97417.610258,578.244178,74015.351872,21491.523998,13280.089994,87712.176792,407.280326,0.000000,1.000000,0.000000,0.000000,175.000000,157.000000,1.009423,1.811957,15.700309,84.081806,43.469511,23.726924,993.372269,0.000000,1.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.595689,92.627233,89.513785,31.329615,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,877.931498,4.000000,521.460094,30489.000000,62961.000000,7.000000,20.000000,49144.773569,5571.984882,111755.693011,15282.312224,115329.313915,93094.464672,105600.519256,26487.885213,PortScan
6282416.114958,4.000000,10.000000,520.000513,419.505708,145.631732,21.813237,73.668979,33.008422,41.122168,29.480288,79.030178,17.687456,1165.024704,6.254009,16430.732581,45758.830157,154362.305244,1187.058411,202416.273894,30052.836007,17896.462452,103487.813197,438.574996,97229.684038,5545.064049,12988.436996,61641.602475,484.945133,1.000000,1.000000,0.000000,0.000000,222.000000,109.000000,2.134147,0.957970,9.896743,167.778921,47.211358,53.873307,244.208406,1.000000,2.000000,0.000000,2.000000,6.000000,0.000000,0.000000,0.000000,0.922564,28.883070,49.355126,42.190566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,599.641759,6.000000,701.430526,22535.000000,36745.000000,1.000000,20.000000,48213.748336,64493.010831,114550.425173,3678.584627,104308.093668,77198.955776,136025.360845,12479.099849,BENIGN
5232309.329974,10.000000,8.000000,1026.097635,471.155792,167.870807,23.573537,165.648797,6.897002,79.623735,24.711455,47.087599,20.987924,959.900839,3.588023,7597.291861,42308.573462,95442.155306,1470.083249,161576.345676,13931.812148,8357.784985,100041.845797,542.818112,119399.394226,10545.037884,13548.241444,65965.317946,128.369149,1.000000,1.000000,0.000000,0.000000,164.000000,177.000000,2.032076,0.557840,19.854496,23.546650,36.420425,16.432556,1230.777418,1.000000,2.000000,0.000000,14.000000,9.000000,0.000000,0.000000,0.000000,1.650015,66.422077,71.203578,41.137787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,475.171708,14.000000,503.355494,11127.000000,37035.000000,12.000000,20.000000,23640.124457,39877.905105,154249.078776,4559.840955,163814.426438,93167.950062,83775.633167,7832.251047,Web Attack – XSS
6777490.312350,17.000000,8.000000,467.132704,101.067268,6.383064,23.942998,61.742087,36.812218,70.589822,12.772277,58.080739,19.763128,650.909168,3.195087,65351.998271,43718.267347,134603.483577,1285.367489,59717.464236,940.767163,124.925169,105187.401335,251.320576,108752.429882,9458.065379,19270.587793,105083.839172,191.298468,1.000000,1.000000,0.000000,0.000000,166.000000,190.000000,0.910049,2.173961,20.722273,138.479085,24.727793,4.281478,518.076218,1.000000,1.000000,0.000000,0.000000,14.000000,0.000000,0.000000,0.000000,0.540584,44.301156,41.301441,17.743386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,563.530458,4.000000,418.243602,25677.000000,45348.000000,6.000000,20.000000,87116.472138,16922.391592,232628.140145,6474.519009,84189.303485,68667.455433,202468.030740,24612.930221,BENIGN
53016307.156354,142.000000,12.000000,540.607479,394.680888,163.453640,30.372177,51.076562,32.654323,69.813320,18.678958,83.362371,19.716893,1403.677015,0.812822,55512.361951,23083.734689,120325.019000,347.623494,76346.887473,25154.922559,19418.884155,49341.122733,520.346159,11163.059260,30245.382079,11415.958710,97535.260446,72.219864,1.000000,0.000000,0.000000,0.000000,143.000000,175.000000,1.925629,1.086695,9.485155,103.139805,75.803684,34.075119,912.279467,1.000000,1.000000,0.000000,22.000000,14.000000,0.000000,0.000000,0.000000,0.259751,50.671260,36.861556,48.294024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.000000,504.619152,5.000000,457.821844,9010.000000,40101.000000,11.000000,20.000000,31691.922114,42767.645686,78389.793782,9491.560136,53350.263848,115528.652240,69196.890824,29532.542083,DoS Slowhttptest
19627535.844926,40.000000,4.000000,197.716308,557.501759,113.680183,31.557018,11.557941,14.259971,78.847027,11.717116,104.548892,29.054754,2495.375134,5.995380,48596.339079,52274.073821,112048.497178,628.973799,116589.022071,17666.321775,18750.926326,68772.573644,683.670136,65825.186392,23431.026640,26066.280624,81015.421983,454.737859,1.000000,0.000000,0.000000,0.000000,192.000000,157.000000,2.317485,1.652645,36.593834,86.802796,15.123886,23.568703,736.226392,1.000000,2.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000,1.186507,61.341794,28.616570,50.986726,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,452.835420,3.000000,458.852349,42537.000000,21404.000000,10.000000,20.000000,53916.905431,42608.055798,89104.652051,15832.352001,64389.811196,78474.860495,173539.712010,23455.982542,Infiltration
526921.876937,7.000000,4.000000,738.731833,381.545318,78.644057,24.422491,27.578540,24.007639,55.697127,14.472654,8.299767,17.943256,1146.800497,9.524213,86727.844656,52169.288688,171946.002544,830.128365,87441.454895,952.673037,27809.844085,101862.837983,497.547371,107610.954610,22438.159044,22101.974603,95365.227223,678.095342,0.000000,0.000000,0.000000,0.000000,222.000000,77.000000,5.043627,1.180132,34.043602,88.201537,77.548883,44.629278,895.862196,0.000000,43.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000,1.296271,63.985006,81.008448,24.055732,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,635.495415,9.000000,315.189946,15562.000000,33097.000000,7.000000,20.000000,44949.939582,70320.869451,67751.892687,12382.604333,41247.377848,72393.730347,198603.836384,20111.714130,SSH-Patator
4062351.943120,13.000000,12.000000,450.239692,357.434596,157.077495,5.808624,93.708426,29.512862,115.698365,10.316815,53.145970,37.608898,1265.346540,4.273917,38649.746315,26520.829071,133759.253135,827.448519,104582.201537,24052.884479,27041.849556,104446.663451,635.340409,148235.435906,23618.991265,14459.104826,115868.344523,653.432119,0.000000,1.000000,0.000000,0.000000,188.000000,91.000000,4.338642,1.650817,25.831704,65.411718,23.174390,21.547627,754.012501,0.000000,2.000000,0.000000,1.000000,7.000000,0.000000,0.000000,0.000000,0.963002,49.018711,73.174463,40.970617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,497.453814,11.000000,516.628577,38187.000000,10881.000000,9.000000,20.000000,86570.340842,51037.675669,44130.137093,10924.443635,85677.997896,102166.312449,173394.564479,15264.955395,BENIGN
6668126.795569,0.000000,9.000000,1044.381893,192.387458,80.404207,27.490365,54.322634,14.675502,122.812864,21.302971,37.127537,48.194159,520.159103,4.565311,34530.598323,9794.275956,88852.946962,922.117377,86490.287579,18747.316716,14384.408952,39853.275754,767.205448,119649.085233,16068.782116,17385.691446,37995.348927,502.204893,1.000000,1.000000,0.000000,0.000000,166.000000,128.000000,1.246648,1.027811,22.372836,162.171933,48.943910,21.642486,1279.704673,0.000000,1.000000,0.000000,0.000000,9.000000,0.000000,0.000000,0.000000,0.746066,49.834857,31.301929,38.380018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,822.761422,10.000000,401.370255,64523.000000,57078.000000,17.000000,20.000000,38812.264182,55777.947707,8643.031319,11944.019808,49637.022624,53910.423067,134880.136857,22781.722227,BENIGN
4283395.389845,13.000000,8.000000,574.602037,488.214190,50.120685,10.633679,62.153249,33.308577,58.764952,16.597760,67.587760,29.277177,653.619244,8.811121,64675.493047,44842.378337,75717.767436,1395.649702,130868.479446,20694.724504,23764.261589,87612.045409,419.899255,98724.345817,17819.824130,12176.939922,85093.459905,536.882791,1.000000,1.000000,0.000000,0.000000,251.000000,138.000000,2.745882,1.749813,29.997723,51.413086,40.073526,25.613430,139.801867,1.000000,2.000000,0.000000,2.000000,7.000000,0.000000,0.000000,0.000000,0.933092,49.806066,48.434733,26.110214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.000000,159.410594,10.000000,56.100624,32983.000000,14835.000000,12.000000,20.000000,31592.826611,3769.266575,62428.434177,11059.291535,54894.603859,65698.204211,283357.939172,24490.276133,BENIGN
6832121.236851,14.000000,18.000000,805.566864,391.416664,86.654437,40.517957,43.304995,52.965361,38.980014,19.279893,56.198050,38.377373,1348.390889,9.544689,43790.843916,53258.687252,160018.417190,319.662043,140716.704181,44650.670597,22590.092732,89780.582583,435.535755,62055.206231,10266.079884,21777.361809,86120.541617,687.711752,1.000000,0.000000,0.000000,0.000000,234.000000,190.000000,0.510970,0.784508,27.275869,89.602052,75.209607,41.631508,1019.464332,0.000000,2.000000,0.000000,0.000000,10.000000,0.000000,0.000000,0.000000,1.050605,62.832841,10.761742,48.358736,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.000000,778.870153,14.000000,624.477126,44213.000000,22758.000000,12.000000,20.000000,57863.245434,29444.333823,127137.033759,7449.474479,100099.659278,64286.419070,277489.651477,13900.661928,BENIGN
59930991.640209,85.000000,2.000000,869.155611,702.392016,60.911782,6.544928,15.468773,48.504216,37.539500,13.775594,73.346478,28.932923,276.690926,0.499955,61718.347501,37445.208565,45190.077095,731.662383,82414.185292,49885.765412,23546.191553,94844.574761,836.681889,62286.272654,15615.652634,8535.649050,93392.188467,589.657532,1.000000,0.000000,0.000000,0.000000,145.000000,249.000000,2.357822,0.931008,19.989623,94.988319,32.706326,48.620246,1146.430777,1.000000,2.000000,0.000000,37.000000,14.000000,0.000000,0.000000,0.000000,0.915477,48.706082,64.809360,21.493020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.000000,213.971699,15.000000,463.494761,20048.000000,32680.000000,5.000000,20.000000,29878.843628,48285.509587,91288.676546,9499.313087,84723.841868,64457.797654,143987.451263,14026.242597,DoS Slowhttptest
2834635.942247,9.000000,12.000000,229.342006,693.524426,71.274329,5.289748,72.512686,38.305200,80.855540,24.401101,58.401539,4.891525,581.537507,6.271011,69766.796606,56504.908312,120028.177919,1720.603699,90594.177205,37758.342648,26633.341459,47716.511687,287.517880,70350.237908,20189.614567,20380.864467,36196.074098,567.999660,0.000000,0.000000,0.000000,0.000000,220.000000,235.000000,0.872020,1.534196,19.636395,20.503946,9.635779,22.990045,638.539132,1.000000,1.000000,0.000000,1.000000,13.000000,0.000000,0.000000,0.000000,0.153251,46.314374,28.399973,44.384586,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.000000,364.969116,11.000000,353.419419,33046.000000,46766.000000,4.000000,20.000000,58135.051863,27989.524528,146714.999907,10051.824200,24721.221767,35919.537171,143865.810446,27986.809522,BENIGN
3371266.677027,11.000000,4.000000,569.566397,669.061875,163.688041,26.596722,55.748434,45.039054,126.922995,6.707261,58.071578,38.065519,101.453466,4.923467,61463.459273,31207.562231,160463.509701,1223.036609,46881.405972,10790.498183,7472.154710,117942.046623,330.234881,119612.683520,20507.748221,11222.051001,87324.832369,385.030321,0.000000,0.000000,0.000000,0.000000,237.000000,189.000000,1.681983,1.168459,27.550012,80.648547,51.463215,18.540591,661.905320,0.000000,2.000000,0.000000,0.000000,14.000000,0.000000,0.000000,0.000000,1.040280,75.263301,46.717780,29.557282,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.000000,497.600311,9.000000,586.015156,56716.000000,60506.000000,6.000000,20.000000,25034.772749,53929.039520,189166.085250,7855.194158,90117.295748,70212.156923,127046.112489,19014.120121,BENIGN
3532035.194574,8.000000,10.000000,252.845870,686.441710,112.073091,22.133357,59.288024,28.726833,84.292503,24.492049,25.942678,24.858966,1000.536746,5.553117,27890.172703,42178.294798,145065.942258,1148.350388,98690.147767,25121.694234,17879.664943,59449.888350,277.547239,58645.023889,44419.238965,11068.383788,68585.999954,249.933632,0.000000,1.000000,0.000000,0.000000,253.000000,125.000000,2.630980,2.177364,26.995827,104.582866,21.152499,42.060509,798.088970,1.000000,1.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000,0.716133,36.149007,42.063049,50.615330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,552.975425,7.000000,563.650670,25513.000000,34148.000000,5.000000,20.000000,45250.717684,38693.059066,122616.885007,6618.954473,78975.047200,71268.017964,38947.786331,11278.287403,BENIGN
7154885.675557,22.000000,6.000000,323.477511,397.097582,58.410882,28.525787,69.348992,43.704100,79.414766,16.540185,46.902316,25.752990,1059.199155,6.101745,45475.712657,70581.296521,28786.922143,1422.725236,85659.658028,40389.322715,18667.434973,118331.463679,671.162064,9980.070434,22973.390868,10618.393206,42358.232281,459.918808,0.000000,1.000000,0.000000,0.000000,229.000000,235.000000,0.714008,1.669330,11.754541,133.188714,99.742853,54.032307,1315.851478,1.000000,1.000000,0.000000,2.000000,9.000000,0.000000,0.000000,0.000000,1.760921,20.217652,40.775539,36.472233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.000000,325.929066,0.000000,257.873222,36529.000000,23017.000000,4.000000,20.000000,16811.297051,15955.658487,134977.258351,8522.785990,117110.194380,45488.490365,127872.219378,25351.992053,BENIGN
5869829.510988,12.000000,9.000000,491.678398,464.042870,84.347785,19.289574,44.987179,22.543871,42.614994,19.117425,75.706910,35.625468,433.690271,4.376597,65963.727884,13437.920567,70181.671255,1304.390955,102255.791978,6968.792572,10461.179797,106541.946740,364.187072,144237.393307,29420.629390,20311.887379,82473.089450,860.739528,0.000000,1.000000,0.000000,0.000000,132.000000,161.000000,2.882771,1.695405,18.975352,82.383907,63.702469,4.879307,1215.179004,1.000000,1.000000,0.000000,1.000000,7.000000,0.000000,0.000000,0.000000,1.196805,54.125707,16.978277,44.097322,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.000000,929.194757,2.000000,110.557022,46483.000000,19533.000000,17.000000,20.000000,42714.225156,46260.126420,104249.749134,15634.728128,6572.793422,106835.697811,226448.070164,20352.952516,BENIGN
3392435.742877,14.000000,6.000000,653.938010,280.856881,187.446183,19.243673,28.953156,37.614308,106.911913,28.683414,62.208027,15.715380,657.907451,3.648759,68775.128517,17217.669320,71816.158121,754.622169,101837.605478,27431.529323,20631.153934,85629.943422,603.022142,1807.769632,658.595854,21525.790912,53283.494246,380.528596,0.000000,1.000000,0.000000,0.000000,245.000000,203.000000,1.407965,2.525431,4.154651,142.828512,13.086703,14.682542,1219.612042,0.000000,2.000000,0.000000,0.000000,13.000000,0.000000,0.000000,0.000000,0.565831,76.320811,52.262901,31.067903,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.000000,505.875271,11.000000,243.937160,40536.000000,53583.000000,5.000000,20.000000,58735.716428,36049.578190,38744.589183,14028.373341,98738.433965,84245.246992,186146.292731,14906.729323,BENIGN
2168673.554566,14.000000,12.000000,813.409541,486.646878,93.572088,13.652791,49.173597,37.211030,58.813527,15.375866,49.244063,42.449137,485.769535,5.822860,72035.145533,44047.699895,91971.381964,918.194190,29990.505976,16472.861888,10365.461794,88363.635142,345.758178,111717.231095,20542.298775,21789.618176,51947.785957,192.274510,1.000000,0.000000,0.000000,0.000000,150.000000,228.000000,2.202280,1.519769,23.721719,38.934452,35.533561,34.799887,442.132367,1.000000,2.000000,0.000000,2.000000,11.000000,0.000000,0.000000,0.000000,1.033766,66.760726,47.903129,29.822488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,814.129637,15.000000,295.061607,32062.000000,17085.000000,10.000000,20.000000,31246.970728,15765.301159,182035.848588,9897.312559,92119.974690,54884.706555,80694.044380,10141.159957,BENIGN
6249088.643170,9.000000,14.000000,637.360633,246.479766,60.893136,10.248524,35.907359,34.030573,79.322005,26.849710,57.654816,46.391018,1463.371019,4.872185,33447.088146,29180.998019,81621.005267,1158.511849,101380.183597,24319.505203,18272.422424,64356.290441,394.167231,139866.457147,2473.022546,7208.783647,72275.531133,530.414874,0.000000,1.000000,0.000000,0.000000,198.000000,148.000000,1.606132,2.238471,10.900437,79.636903,13.361221,29.963958,1128.722108,0.000000,1.000000,0.000000,2.000000,9.000000,0.000000,0.000000,0.000000,0.821221,71.690289,46.699237,37.968949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,345.461782,0.000000,560.106906,38708.000000,12142.000000,9.000000,20.000000,41044.730879,52332.096443,78678.665961,14157.598830,87986.719331,80261.090912,232674.900700,20865.585613,BENIGN
6855531.906964,16.000000,12.000000,224.280972,183.085381,124.638716,10.680327,80.710370,0.359762,139.649038,19.536657,32.578258,18.132598,1118.331621,2.675430,14163.054126,58571.356204,117119.828684,1456.175286,80300.003318,24161.109361,7867.410820,35618.975065,712.740289,94891.492738,13366.077186,15065.593648,31001.956183,416.333376,0.000000,0.000000,0.000000,0.000000,185.000000,121.000000,0.913383,1.492972,23.166074,72.344767,60.483953,23.043026,1032.548899,1.000000,2.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000,0.679859,77.205295,33.139494,37.691172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,566.587113,8.000000,382.645485,10380.000000,36795.000000,4.000000,20.000000,84289.958718,2913.481298,10691.176041,9523.108752,81158.929090,62570.681613,98887.793257,23245.837986,BENIGN
2836900.155118,7.000000,6.000000,665.283084,628.010050,140.888020,6.160036,99.620219,29.911216,131.333866,14.428254,47.889955,40.630557,73.236699,6.401784,52753.033776,64832.398902,115016.809396,141.443054,164085.019509,24783.896005,1659.396320,82578.144047,512.833580,61691.142572,7527.953436,9680.026272,103103.919497,523.010041,1.000000,1.000000,0.000000,0.000000,202.000000,229.000000,0.355216,2.013146,18.606208,55.609396,68.515775,31.201045,1254.625913,1.000000,2.000000,0.000000,0.000000,14.000000,0.000000,0.000000,0.000000,1.670955,56.736784,50.468063,74.539657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,350.037759,8.000000,6.531099,26505.000000,15187.000000,9.000000,20.000000,62132.793183,21745.310924,64637.750005,9702.993059,148587.646859,97423.807327,157635.148348,18566.379977,BENIGN
99890.142263,2.000000,0.000000,468.064852,258.993278,152.681323,29.513295,18.210375,33.628962,99.132557,18.176633,41.147830,33.644117,874.525481,73.553748,30973.880189,54836.660201,48338.887017,1446.405001,166761.333829,18644.488379,9286.332577,80488.556639,320.057948,33369.174178,26115.494532,19514.485249,110502.129033,404.508782,1.000000,1.000000,0.000000,0.000000,159.000000,235.000000,1.309758,1.158689,18.696209,47.385598,78.654121,47.223106,1181.197872,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.307760,29.600267,29.830803,54.084902,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.000000,799.628585,10.000000,454.622057,11421.000000,35051.000000,12.000000,20.000000,64199.123059,78679.653767,59782.162796,6413.219709,78995.864496,67815.742134,157195.127439,17268.473200,PortScan
3195343.349594,886.000000,7.000000,372.411946,580.628244,154.196338,1.238180,29.815938,13.140906,55.063842,27.686529,49.643693,21.514377,66180.875412,291.166641,33319.602394,40991.455507,132938.084286,1736.219850,193338.323339,9529.137903,18349.433713,18967.835875,533.282666,64274.919111,40373.204171,15880.215343,29782.833950,666.218629,1.000000,1.000000,0.000000,0.000000,239.000000,183.000000,687.106394,0.393702,7.765953,109.972845,32.952825,41.415582,683.893145,0.000000,173.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,1.008535,21.626364,80.097215,50.576099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,568.763596,13.000000,289.694841,60144.000000,48845.000000,9.000000,20.000000,55618.546299,34476.365244,133857.491473,10837.744027,122154.998848,103259.969913,142383.942699,17135.953708,DDoS
4338733.696397,0.000000,0.000000,1858.741072,745.807099,135.609506,18.896050,341.875138,14.173983,70.829736,7.564605,55.894877,28.199448,752.605841,5.159429,70671.908727,45492.888862,91586.778656,143.596658,90759.981419,17080.697668,22329.026710,107384.868481,667.360835,3477.894926,26608.709514,12112.654595,66514.075414,536.683097,0.000000,0.000000,0.000000,0.000000,246.000000,185.000000,1.026451,2.465719,36.041351,96.039730,41.762766,26.556821,1036.633646,0.000000,2.000000,0.000000,7.000000,12.000000,0.000000,0.000000,0.000000,0.230608,29.164429,18.223745,50.718296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.000000,551.936932,5.000000,312.691678,11943.000000,50606.000000,6.000000,20.000000,43679.849954,33872.385377,118979.696373,5391.375646,68315.184448,75034.146478,107751.989629,34535.505276,Web Attack – Brute Force
7615643.256244,10.000000,9.000000,492.206186,395.186548,51.218603,24.652242,52.134489,10.020134,140.699007,25.090744,50.619036,20.807304,1272.176289,5.905157,68065.937048,36176.336412,114790.684846,694.502533,80242.079090,7628.782144,23004.153271,101686.454361,790.879677,147792.214546,5816.362474,16080.664452,82585.150863,272.379890,1.000000,0.000000,0.000000,0.000000,196.000000,149.000000,2.179387,0.832707,24.519118,97.728533,45.749999,28.376767,318.844645,1.000000,1.000000,0.000000,2.000000,13.000000,0.000000,0.000000,0.000000,0.574214,41.356308,28.166589,51.172527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,641.163494,2.000000,434.008440,16034.000000,59573.000000,11.000000,20.000000,63057.062983,62152.784053,159980.719220,4356.112913,80431.656990,105616.849666,100579.407676,25061.956762,BENIGN
2840598.255040,15.000000,3.000000,622.860958,86.130187,38.649866,21.043776,52.716776,48.858882,109.745064,13.648090,59.784360,25.779789,493.082294,1.804224,36288.487866,57258.294593,163235.801515,836.992261,102014.126325,27229.076403,15925.057837,86347.325585,707.760224,88703.220790,2742.008087,9164.983195,93352.510840,535.956998,1.000000,0.000000,0.000000,0.000000,177.000000,117.000000,5.355988,0.576769,8.165629,95.312024,58.648802,14.360215,1140.573708,0.000000,2.000000,0.000000,1.000000,7.000000,0.000000,0.000000,0.000000,1.313602,25.344283,59.089277,40.460438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.000000,663.083636,9.000000,399.794848,13600.000000,22576.000000,4.000000,20.000000,23328.218507,63063.312023,124664.617942,11305.556963,103545.997833,86879.570341,124144.412673,31478.757655,BENIGN
64303246.126504,16.000000,12.000000,634.812896,692.109903,86.498112,38.878644,63.228340,57.510226,79.603568,14.917778,43.232084,29.139459,1879.588313,0.596276,28968.728950,39112.704949,31526.416406,723.936043,91352.499331,18770.413798,13667.350273,104794.946820,369.226634,20435.574075,37602.538688,10085.503095,82525.182344,133.059671,1.000000,1.000000,0.000000,0.000000,167.000000,130.000000,2.769167,0.913925,44.072988,56.565917,58.399106,43.725267,895.157841,1.000000,1.000000,0.000000,79.000000,7.000000,0.000000,0.000000,0.000000,1.656945,47.117789,65.336770,10.531022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,356.712450,9.000000,267.272345,48334.000000,30550.000000,3.000000,20.000000,82938.665441,53352.927280,136541.343487,12959.981493,28750.693002,55256.608306,175859.840868,24712.061812,DoS Slowhttptest
4240293.317643,7.000000,6.000000,335.248032,562.016103,103.107187,26.504113,41.792075,64.348880,85.094506,26.085208,36.798822,47.911783,1490.664830,10.935995,37782.378138,14751.008515,106250.024995,1226.561726,32831.379499,20395.879047,15530.096733,54672.996108,455.820850,105607.336434,23154.031540,25223.883912,32407.179040,529.425079,0.000000,1.000000,0.000000,0.000000,49.000000,218.000000,1.955796,2.246064,18.121813,74.003470,57.054219,28.080685,484.138901,1.000000,1.000000,0.000000,1.000000,14.000000,0.000000,0.000000,0.000000,0.425557,25.017682,39.192264,65.042570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.000000,413.071574,7.000000,521.339246,55502.000000,62010.000000,12.000000,20.000000,81391.263402,39590.264956,53756.195576,5357.207565,101275.369018,76533.879041,133666.489262,24272.859028,BENIGN
7310818.323676,5.000000,7.000000,849.867377,290.898860,58.478435,9.687948,54.640617,36.650349,21.463073,5.559271,44.877742,22.953307,1900.099472,6.913914,55872.829009,47908.477147,117162.211379,428.705172,163135.105609,10156.885011,23262.895183,82119.521520,557.052504,186073.890143,29504.262099,22425.523195,58218.031470,581.182199,0.000000,0.000000,0.000000,0.000000,204.000000,211.000000,1.608737,1.028285,22.371992,116.263110,40.955251,4.507368,799.409546,1.000000,2.000000,0.000000,1.000000,12.000000,0.000000,0.000000,0.000000,0.873087,88.340322,49.524816,68.049010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,143.866289,4.000000,294.712185,52351.000000,34839.000000,8.000000,20.000000,56796.580317,16209.528186,133018.424602,8346.482437,66101.737012,66634.566203,161421.889090,11278.433666,BENIGN
